Primary Type,Community Area,Arrest,Counts
ARSON,1.0,False,82
ARSON,1.0,True,26
ARSON,2.0,False,109
ARSON,2.0,True,19
ARSON,3.0,False,66
ARSON,3.0,True,22
ARSON,4.0,False,35
ARSON,4.0,True,9
ARSON,5.0,False,45
ARSON,5.0,True,11
ARSON,6.0,False,92
ARSON,6.0,True,24
ARSON,7.0,False,63
ARSON,7.0,True,9
ARSON,8.0,False,64
ARSON,8.0,True,21
ARSON,9.0,False,9
ARSON,9.0,True,4
ARSON,10.0,False,45
ARSON,10.0,True,12
ARSON,11.0,False,37
ARSON,11.0,True,8
ARSON,12.0,False,8
ARSON,12.0,True,3
ARSON,13.0,False,36
ARSON,13.0,True,3
ARSON,14.0,False,98
ARSON,14.0,True,14
ARSON,15.0,False,160
ARSON,15.0,True,20
ARSON,16.0,False,154
ARSON,16.0,True,19
ARSON,17.0,False,83
ARSON,17.0,True,10
ARSON,18.0,False,37
ARSON,18.0,True,6
ARSON,19.0,False,370
ARSON,19.0,True,31
ARSON,20.0,False,152
ARSON,20.0,True,20
ARSON,21.0,False,146
ARSON,21.0,True,18
ARSON,22.0,False,283
ARSON,22.0,True,22
ARSON,23.0,False,496
ARSON,23.0,True,45
ARSON,24.0,False,308
ARSON,24.0,True,32
ARSON,25.0,False,745
ARSON,25.0,True,89
ARSON,26.0,False,222
ARSON,26.0,True,21
ARSON,27.0,False,168
ARSON,27.0,True,22
ARSON,28.0,False,130
ARSON,28.0,True,19
ARSON,29.0,False,354
ARSON,29.0,True,52
ARSON,30.0,False,323
ARSON,30.0,True,35
ARSON,31.0,False,142
ARSON,31.0,True,18
ARSON,32.0,False,49
ARSON,32.0,True,12
ARSON,33.0,False,23
ARSON,33.0,True,11
ARSON,34.0,False,23
ARSON,34.0,True,21
ARSON,35.0,False,41
ARSON,35.0,True,9
ARSON,36.0,False,18
ARSON,36.0,True,5
ARSON,37.0,False,31
ARSON,37.0,True,8
ARSON,38.0,False,90
ARSON,38.0,True,12
ARSON,39.0,False,35
ARSON,39.0,True,7
ARSON,40.0,False,71
ARSON,40.0,True,10
ARSON,41.0,False,21
ARSON,41.0,True,9
ARSON,42.0,False,123
ARSON,42.0,True,23
ARSON,43.0,False,274
ARSON,43.0,True,39
ARSON,44.0,False,188
ARSON,44.0,True,33
ARSON,45.0,False,53
ARSON,45.0,True,15
ARSON,46.0,False,212
ARSON,46.0,True,36
ARSON,47.0,False,28
ARSON,47.0,True,2
ARSON,48.0,False,41
ARSON,48.0,True,6
ARSON,49.0,False,338
ARSON,49.0,True,42
ARSON,50.0,False,31
ARSON,50.0,True,8
ARSON,51.0,False,80
ARSON,51.0,True,13
ARSON,52.0,False,103
ARSON,52.0,True,9
ARSON,53.0,False,247
ARSON,53.0,True,36
ARSON,54.0,False,38
ARSON,54.0,True,10
ARSON,55.0,False,53
ARSON,55.0,True,6
ARSON,56.0,False,96
ARSON,56.0,True,12
ARSON,57.0,False,60
ARSON,57.0,True,4
ARSON,58.0,False,194
ARSON,58.0,True,21
ARSON,59.0,False,76
ARSON,59.0,True,6
ARSON,60.0,False,101
ARSON,60.0,True,19
ARSON,61.0,False,338
ARSON,61.0,True,38
ARSON,62.0,False,63
ARSON,62.0,True,6
ARSON,63.0,False,226
ARSON,63.0,True,15
ARSON,64.0,False,52
ARSON,64.0,True,4
ARSON,65.0,False,109
ARSON,65.0,True,11
ARSON,66.0,False,353
ARSON,66.0,True,38
ARSON,67.0,False,441
ARSON,67.0,True,44
ARSON,68.0,False,376
ARSON,68.0,True,45
ARSON,69.0,False,254
ARSON,69.0,True,33
ARSON,70.0,False,105
ARSON,70.0,True,12
ARSON,71.0,False,278
ARSON,71.0,True,46
ARSON,72.0,False,26
ARSON,72.0,True,5
ARSON,73.0,False,121
ARSON,73.0,True,12
ARSON,74.0,False,13
ARSON,74.0,True,3
ARSON,75.0,False,70
ARSON,75.0,True,7
ARSON,76.0,False,12
ARSON,76.0,True,4
ARSON,77.0,False,57
ARSON,77.0,True,12
ASSAULT,0.0,False,3
ASSAULT,1.0,False,5224
ASSAULT,1.0,True,1723
ASSAULT,2.0,False,4405
ASSAULT,2.0,True,955
ASSAULT,3.0,False,5020
ASSAULT,3.0,True,1996
ASSAULT,4.0,False,2129
ASSAULT,4.0,True,632
ASSAULT,5.0,False,1437
ASSAULT,5.0,True,381
ASSAULT,6.0,False,3884
ASSAULT,6.0,True,1510
ASSAULT,7.0,False,2673
ASSAULT,7.0,True,650
ASSAULT,8.0,False,7886
ASSAULT,8.0,True,2439
ASSAULT,9.0,False,332
ASSAULT,9.0,True,70
ASSAULT,10.0,False,1510
ASSAULT,10.0,True,363
ASSAULT,11.0,False,1403
ASSAULT,11.0,True,366
ASSAULT,12.0,False,562
ASSAULT,12.0,True,112
ASSAULT,13.0,False,1034
ASSAULT,13.0,True,215
ASSAULT,14.0,False,2752
ASSAULT,14.0,True,1043
ASSAULT,15.0,False,4109
ASSAULT,15.0,True,1213
ASSAULT,16.0,False,3493
ASSAULT,16.0,True,1078
ASSAULT,17.0,False,2146
ASSAULT,17.0,True,553
ASSAULT,18.0,False,868
ASSAULT,18.0,True,164
ASSAULT,19.0,False,6782
ASSAULT,19.0,True,1918
ASSAULT,20.0,False,2277
ASSAULT,20.0,True,565
ASSAULT,21.0,False,3125
ASSAULT,21.0,True,866
ASSAULT,22.0,False,6315
ASSAULT,22.0,True,1822
ASSAULT,23.0,False,12067
ASSAULT,23.0,True,2839
ASSAULT,24.0,False,8462
ASSAULT,24.0,True,2221
ASSAULT,25.0,False,23158
ASSAULT,25.0,True,6237
ASSAULT,26.0,False,6533
ASSAULT,26.0,True,1421
ASSAULT,27.0,False,7803
ASSAULT,27.0,True,1847
ASSAULT,28.0,False,10272
ASSAULT,28.0,True,2642
ASSAULT,29.0,False,11456
ASSAULT,29.0,True,2771
ASSAULT,30.0,False,6853
ASSAULT,30.0,True,2030
ASSAULT,31.0,False,3924
ASSAULT,31.0,True,1498
ASSAULT,32.0,False,5766
ASSAULT,32.0,True,2150
ASSAULT,33.0,False,2394
ASSAULT,33.0,True,660
ASSAULT,34.0,False,1132
ASSAULT,34.0,True,346
ASSAULT,35.0,False,4473
ASSAULT,35.0,True,1001
ASSAULT,36.0,False,1233
ASSAULT,36.0,True,211
ASSAULT,37.0,False,1378
ASSAULT,37.0,True,393
ASSAULT,38.0,False,6311
ASSAULT,38.0,True,1383
ASSAULT,39.0,False,2656
ASSAULT,39.0,True,530
ASSAULT,40.0,False,4862
ASSAULT,40.0,True,1247
ASSAULT,41.0,False,2240
ASSAULT,41.0,True,349
ASSAULT,42.0,False,6831
ASSAULT,42.0,True,2076
ASSAULT,43.0,False,15028
ASSAULT,43.0,True,3430
ASSAULT,44.0,False,9484
ASSAULT,44.0,True,2315
ASSAULT,45.0,False,2522
ASSAULT,45.0,True,453
ASSAULT,46.0,False,9167
ASSAULT,46.0,True,2436
ASSAULT,47.0,False,760
ASSAULT,47.0,True,141
ASSAULT,48.0,False,2290
ASSAULT,48.0,True,486
ASSAULT,49.0,False,12141
ASSAULT,49.0,True,3435
ASSAULT,50.0,False,2262
ASSAULT,50.0,True,656
ASSAULT,51.0,False,3542
ASSAULT,51.0,True,812
ASSAULT,52.0,False,2451
ASSAULT,52.0,True,577
ASSAULT,53.0,False,7783
ASSAULT,53.0,True,1848
ASSAULT,54.0,False,2944
ASSAULT,54.0,True,647
ASSAULT,55.0,False,1105
ASSAULT,55.0,True,199
ASSAULT,56.0,False,2711
ASSAULT,56.0,True,692
ASSAULT,57.0,False,1161
ASSAULT,57.0,True,259
ASSAULT,58.0,False,3466
ASSAULT,58.0,True,893
ASSAULT,59.0,False,1456
ASSAULT,59.0,True,394
ASSAULT,60.0,False,2581
ASSAULT,60.0,True,723
ASSAULT,61.0,False,8470
ASSAULT,61.0,True,2732
ASSAULT,62.0,False,1196
ASSAULT,62.0,True,323
ASSAULT,63.0,False,3328
ASSAULT,63.0,True,953
ASSAULT,64.0,False,1573
ASSAULT,64.0,True,324
ASSAULT,65.0,False,2129
ASSAULT,65.0,True,562
ASSAULT,66.0,False,10081
ASSAULT,66.0,True,2791
ASSAULT,67.0,False,13106
ASSAULT,67.0,True,3195
ASSAULT,68.0,False,12698
ASSAULT,68.0,True,3059
ASSAULT,69.0,False,11586
ASSAULT,69.0,True,2968
ASSAULT,70.0,False,3905
ASSAULT,70.0,True,858
ASSAULT,71.0,False,12652
ASSAULT,71.0,True,3235
ASSAULT,72.0,False,1240
ASSAULT,72.0,True,227
ASSAULT,73.0,False,5250
ASSAULT,73.0,True,1149
ASSAULT,74.0,False,954
ASSAULT,74.0,True,196
ASSAULT,75.0,False,3431
ASSAULT,75.0,True,776
ASSAULT,76.0,False,1238
ASSAULT,76.0,True,363
ASSAULT,77.0,False,3304
ASSAULT,77.0,True,997
BATTERY,0.0,False,9
BATTERY,0.0,True,3
BATTERY,1.0,False,15864
BATTERY,1.0,True,4945
BATTERY,2.0,False,11446
BATTERY,2.0,True,3282
BATTERY,3.0,False,13354
BATTERY,3.0,True,4953
BATTERY,4.0,False,5875
BATTERY,4.0,True,2042
BATTERY,5.0,False,3249
BATTERY,5.0,True,1109
BATTERY,6.0,False,12637
BATTERY,6.0,True,5562
BATTERY,7.0,False,7689
BATTERY,7.0,True,2435
BATTERY,8.0,False,24080
BATTERY,8.0,True,9386
BATTERY,9.0,False,923
BATTERY,9.0,True,268
BATTERY,10.0,False,3513
BATTERY,10.0,True,1050
BATTERY,11.0,False,3234
BATTERY,11.0,True,1045
BATTERY,12.0,False,1093
BATTERY,12.0,True,270
BATTERY,13.0,False,2411
BATTERY,13.0,True,742
BATTERY,14.0,False,8478
BATTERY,14.0,True,3415
BATTERY,15.0,False,10699
BATTERY,15.0,True,3788
BATTERY,16.0,False,9918
BATTERY,16.0,True,3741
BATTERY,17.0,False,5208
BATTERY,17.0,True,1669
BATTERY,18.0,False,2119
BATTERY,18.0,True,658
BATTERY,19.0,False,17360
BATTERY,19.0,True,6076
BATTERY,20.0,False,6195
BATTERY,20.0,True,2230
BATTERY,21.0,False,7927
BATTERY,21.0,True,2730
BATTERY,22.0,False,16103
BATTERY,22.0,True,5919
BATTERY,23.0,False,35771
BATTERY,23.0,True,8888
BATTERY,24.0,False,21140
BATTERY,24.0,True,6756
BATTERY,25.0,False,73296
BATTERY,25.0,True,18379
BATTERY,26.0,False,22288
BATTERY,26.0,True,4533
BATTERY,27.0,False,23403
BATTERY,27.0,True,5230
BATTERY,28.0,False,24628
BATTERY,28.0,True,7374
BATTERY,29.0,False,38052
BATTERY,29.0,True,8599
BATTERY,30.0,False,18972
BATTERY,30.0,True,6355
BATTERY,31.0,False,9382
BATTERY,31.0,True,3320
BATTERY,32.0,False,11688
BATTERY,32.0,True,4784
BATTERY,33.0,False,6038
BATTERY,33.0,True,2009
BATTERY,34.0,False,3154
BATTERY,34.0,True,1057
BATTERY,35.0,False,12214
BATTERY,35.0,True,3224
BATTERY,36.0,False,2885
BATTERY,36.0,True,678
BATTERY,37.0,False,3509
BATTERY,37.0,True,904
BATTERY,38.0,False,17137
BATTERY,38.0,True,4418
BATTERY,39.0,False,6314
BATTERY,39.0,True,1558
BATTERY,40.0,False,14804
BATTERY,40.0,True,3950
BATTERY,41.0,False,4468
BATTERY,41.0,True,1238
BATTERY,42.0,False,19098
BATTERY,42.0,True,5643
BATTERY,43.0,False,42393
BATTERY,43.0,True,10417
BATTERY,44.0,False,23980
BATTERY,44.0,True,6638
BATTERY,45.0,False,5797
BATTERY,45.0,True,1411
BATTERY,46.0,False,23647
BATTERY,46.0,True,5968
BATTERY,47.0,False,1809
BATTERY,47.0,True,352
BATTERY,48.0,False,5357
BATTERY,48.0,True,1228
BATTERY,49.0,False,31884
BATTERY,49.0,True,8709
BATTERY,50.0,False,4844
BATTERY,50.0,True,1482
BATTERY,51.0,False,7308
BATTERY,51.0,True,1687
BATTERY,52.0,False,5242
BATTERY,52.0,True,1509
BATTERY,53.0,False,20655
BATTERY,53.0,True,5083
BATTERY,54.0,False,7624
BATTERY,54.0,True,1884
BATTERY,55.0,False,2356
BATTERY,55.0,True,613
BATTERY,56.0,False,6314
BATTERY,56.0,True,1966
BATTERY,57.0,False,2711
BATTERY,57.0,True,847
BATTERY,58.0,False,9863
BATTERY,58.0,True,3077
BATTERY,59.0,False,3418
BATTERY,59.0,True,977
BATTERY,60.0,False,5741
BATTERY,60.0,True,1704
BATTERY,61.0,False,24355
BATTERY,61.0,True,7094
BATTERY,62.0,False,2805
BATTERY,62.0,True,900
BATTERY,63.0,False,8978
BATTERY,63.0,True,2684
BATTERY,64.0,False,3508
BATTERY,64.0,True,1128
BATTERY,65.0,False,5265
BATTERY,65.0,True,1756
BATTERY,66.0,False,27811
BATTERY,66.0,True,7603
BATTERY,67.0,False,40010
BATTERY,67.0,True,8763
BATTERY,68.0,False,38539
BATTERY,68.0,True,8359
BATTERY,69.0,False,32265
BATTERY,69.0,True,8450
BATTERY,70.0,False,8431
BATTERY,70.0,True,2279
BATTERY,71.0,False,34793
BATTERY,71.0,True,8934
BATTERY,72.0,False,2394
BATTERY,72.0,True,558
BATTERY,73.0,False,13231
BATTERY,73.0,True,2964
BATTERY,74.0,False,1919
BATTERY,74.0,True,479
BATTERY,75.0,False,8544
BATTERY,75.0,True,1930
BATTERY,76.0,False,3039
BATTERY,76.0,True,1116
BATTERY,77.0,False,9207
BATTERY,77.0,True,2830
BURGLARY,1.0,False,5199
BURGLARY,1.0,True,373
BURGLARY,2.0,False,6166
BURGLARY,2.0,True,343
BURGLARY,3.0,False,3858
BURGLARY,3.0,True,250
BURGLARY,4.0,False,3323
BURGLARY,4.0,True,156
BURGLARY,5.0,False,3706
BURGLARY,5.0,True,186
BURGLARY,6.0,False,9773
BURGLARY,6.0,True,580
BURGLARY,7.0,False,7664
BURGLARY,7.0,True,449
BURGLARY,8.0,False,5344
BURGLARY,8.0,True,541
BURGLARY,9.0,False,351
BURGLARY,9.0,True,21
BURGLARY,10.0,False,1818
BURGLARY,10.0,True,104
BURGLARY,11.0,False,1747
BURGLARY,11.0,True,90
BURGLARY,12.0,False,1403
BURGLARY,12.0,True,44
BURGLARY,13.0,False,2008
BURGLARY,13.0,True,93
BURGLARY,14.0,False,3853
BURGLARY,14.0,True,193
BURGLARY,15.0,False,5589
BURGLARY,15.0,True,320
BURGLARY,16.0,False,5807
BURGLARY,16.0,True,328
BURGLARY,17.0,False,3389
BURGLARY,17.0,True,171
BURGLARY,18.0,False,1301
BURGLARY,18.0,True,59
BURGLARY,19.0,False,8700
BURGLARY,19.0,True,452
BURGLARY,20.0,False,2722
BURGLARY,20.0,True,167
BURGLARY,21.0,False,4781
BURGLARY,21.0,True,255
BURGLARY,22.0,False,10633
BURGLARY,22.0,True,590
BURGLARY,23.0,False,8564
BURGLARY,23.0,True,526
BURGLARY,24.0,False,14674
BURGLARY,24.0,True,782
BURGLARY,25.0,False,16125
BURGLARY,25.0,True,931
BURGLARY,26.0,False,3633
BURGLARY,26.0,True,179
BURGLARY,27.0,False,3777
BURGLARY,27.0,True,333
BURGLARY,28.0,False,6123
BURGLARY,28.0,True,703
BURGLARY,29.0,False,7236
BURGLARY,29.0,True,499
BURGLARY,30.0,False,4846
BURGLARY,30.0,True,295
BURGLARY,31.0,False,3017
BURGLARY,31.0,True,284
BURGLARY,32.0,False,2245
BURGLARY,32.0,True,293
BURGLARY,33.0,False,1336
BURGLARY,33.0,True,119
BURGLARY,34.0,False,1204
BURGLARY,34.0,True,70
BURGLARY,35.0,False,1701
BURGLARY,35.0,True,122
BURGLARY,36.0,False,758
BURGLARY,36.0,True,26
BURGLARY,37.0,False,721
BURGLARY,37.0,True,89
BURGLARY,38.0,False,4735
BURGLARY,38.0,True,336
BURGLARY,39.0,False,2151
BURGLARY,39.0,True,111
BURGLARY,40.0,False,3827
BURGLARY,40.0,True,214
BURGLARY,41.0,False,3112
BURGLARY,41.0,True,173
BURGLARY,42.0,False,6613
BURGLARY,42.0,True,399
BURGLARY,43.0,False,16850
BURGLARY,43.0,True,625
BURGLARY,44.0,False,8853
BURGLARY,44.0,True,430
BURGLARY,45.0,False,2253
BURGLARY,45.0,True,97
BURGLARY,46.0,False,8086
BURGLARY,46.0,True,381
BURGLARY,47.0,False,832
BURGLARY,47.0,True,39
BURGLARY,48.0,False,2449
BURGLARY,48.0,True,117
BURGLARY,49.0,False,10733
BURGLARY,49.0,True,601
BURGLARY,50.0,False,1226
BURGLARY,50.0,True,67
BURGLARY,51.0,False,2530
BURGLARY,51.0,True,141
BURGLARY,52.0,False,2293
BURGLARY,52.0,True,105
BURGLARY,53.0,False,7689
BURGLARY,53.0,True,392
BURGLARY,54.0,False,1361
BURGLARY,54.0,True,66
BURGLARY,55.0,False,1030
BURGLARY,55.0,True,58
BURGLARY,56.0,False,3540
BURGLARY,56.0,True,205
BURGLARY,57.0,False,1920
BURGLARY,57.0,True,92
BURGLARY,58.0,False,4631
BURGLARY,58.0,True,201
BURGLARY,59.0,False,1871
BURGLARY,59.0,True,110
BURGLARY,60.0,False,3389
BURGLARY,60.0,True,241
BURGLARY,61.0,False,6923
BURGLARY,61.0,True,632
BURGLARY,62.0,False,2421
BURGLARY,62.0,True,108
BURGLARY,63.0,False,4282
BURGLARY,63.0,True,298
BURGLARY,64.0,False,2096
BURGLARY,64.0,True,139
BURGLARY,65.0,False,3742
BURGLARY,65.0,True,148
BURGLARY,66.0,False,11698
BURGLARY,66.0,True,778
BURGLARY,67.0,False,11430
BURGLARY,67.0,True,786
BURGLARY,68.0,False,10120
BURGLARY,68.0,True,649
BURGLARY,69.0,False,9536
BURGLARY,69.0,True,495
BURGLARY,70.0,False,5018
BURGLARY,70.0,True,281
BURGLARY,71.0,False,12400
BURGLARY,71.0,True,699
BURGLARY,72.0,False,2054
BURGLARY,72.0,True,191
BURGLARY,73.0,False,4808
BURGLARY,73.0,True,250
BURGLARY,74.0,False,643
BURGLARY,74.0,True,68
BURGLARY,75.0,False,3242
BURGLARY,75.0,True,253
BURGLARY,76.0,False,434
BURGLARY,76.0,True,26
BURGLARY,77.0,False,3772
BURGLARY,77.0,True,255
CONCEALED CARRY LICENSE VIOLATION,1.0,False,2
CONCEALED CARRY LICENSE VIOLATION,2.0,True,4
CONCEALED CARRY LICENSE VIOLATION,3.0,True,11
CONCEALED CARRY LICENSE VIOLATION,4.0,True,3
CONCEALED CARRY LICENSE VIOLATION,6.0,False,1
CONCEALED CARRY LICENSE VIOLATION,6.0,True,18
CONCEALED CARRY LICENSE VIOLATION,7.0,True,5
CONCEALED CARRY LICENSE VIOLATION,8.0,False,3
CONCEALED CARRY LICENSE VIOLATION,8.0,True,25
CONCEALED CARRY LICENSE VIOLATION,11.0,True,1
CONCEALED CARRY LICENSE VIOLATION,14.0,True,3
CONCEALED CARRY LICENSE VIOLATION,15.0,True,6
CONCEALED CARRY LICENSE VIOLATION,16.0,True,4
CONCEALED CARRY LICENSE VIOLATION,17.0,True,2
CONCEALED CARRY LICENSE VIOLATION,18.0,True,1
CONCEALED CARRY LICENSE VIOLATION,19.0,True,21
CONCEALED CARRY LICENSE VIOLATION,20.0,True,1
CONCEALED CARRY LICENSE VIOLATION,21.0,True,1
CONCEALED CARRY LICENSE VIOLATION,22.0,False,1
CONCEALED CARRY LICENSE VIOLATION,22.0,True,7
CONCEALED CARRY LICENSE VIOLATION,23.0,False,1
CONCEALED CARRY LICENSE VIOLATION,23.0,True,15
CONCEALED CARRY LICENSE VIOLATION,24.0,True,13
CONCEALED CARRY LICENSE VIOLATION,25.0,True,31
CONCEALED CARRY LICENSE VIOLATION,26.0,True,19
CONCEALED CARRY LICENSE VIOLATION,27.0,False,1
CONCEALED CARRY LICENSE VIOLATION,27.0,True,15
CONCEALED CARRY LICENSE VIOLATION,28.0,False,2
CONCEALED CARRY LICENSE VIOLATION,28.0,True,23
CONCEALED CARRY LICENSE VIOLATION,29.0,False,1
CONCEALED CARRY LICENSE VIOLATION,29.0,True,47
CONCEALED CARRY LICENSE VIOLATION,30.0,False,1
CONCEALED CARRY LICENSE VIOLATION,30.0,True,22
CONCEALED CARRY LICENSE VIOLATION,31.0,False,1
CONCEALED CARRY LICENSE VIOLATION,31.0,True,11
CONCEALED CARRY LICENSE VIOLATION,32.0,False,1
CONCEALED CARRY LICENSE VIOLATION,32.0,True,11
CONCEALED CARRY LICENSE VIOLATION,33.0,True,4
CONCEALED CARRY LICENSE VIOLATION,34.0,True,2
CONCEALED CARRY LICENSE VIOLATION,35.0,False,1
CONCEALED CARRY LICENSE VIOLATION,35.0,True,9
CONCEALED CARRY LICENSE VIOLATION,36.0,True,2
CONCEALED CARRY LICENSE VIOLATION,37.0,True,2
CONCEALED CARRY LICENSE VIOLATION,38.0,False,1
CONCEALED CARRY LICENSE VIOLATION,38.0,True,6
CONCEALED CARRY LICENSE VIOLATION,40.0,True,1
CONCEALED CARRY LICENSE VIOLATION,41.0,True,2
CONCEALED CARRY LICENSE VIOLATION,42.0,False,1
CONCEALED CARRY LICENSE VIOLATION,42.0,True,9
CONCEALED CARRY LICENSE VIOLATION,43.0,False,1
CONCEALED CARRY LICENSE VIOLATION,43.0,True,14
CONCEALED CARRY LICENSE VIOLATION,44.0,False,2
CONCEALED CARRY LICENSE VIOLATION,44.0,True,30
CONCEALED CARRY LICENSE VIOLATION,45.0,True,4
CONCEALED CARRY LICENSE VIOLATION,46.0,True,12
CONCEALED CARRY LICENSE VIOLATION,47.0,True,3
CONCEALED CARRY LICENSE VIOLATION,48.0,False,1
CONCEALED CARRY LICENSE VIOLATION,48.0,True,5
CONCEALED CARRY LICENSE VIOLATION,49.0,False,1
CONCEALED CARRY LICENSE VIOLATION,49.0,True,24
CONCEALED CARRY LICENSE VIOLATION,50.0,True,5
CONCEALED CARRY LICENSE VIOLATION,51.0,True,9
CONCEALED CARRY LICENSE VIOLATION,52.0,True,2
CONCEALED CARRY LICENSE VIOLATION,53.0,False,2
CONCEALED CARRY LICENSE VIOLATION,53.0,True,19
CONCEALED CARRY LICENSE VIOLATION,54.0,True,2
CONCEALED CARRY LICENSE VIOLATION,55.0,True,3
CONCEALED CARRY LICENSE VIOLATION,56.0,False,5
CONCEALED CARRY LICENSE VIOLATION,56.0,True,181
CONCEALED CARRY LICENSE VIOLATION,57.0,True,1
CONCEALED CARRY LICENSE VIOLATION,58.0,True,2
CONCEALED CARRY LICENSE VIOLATION,59.0,True,8
CONCEALED CARRY LICENSE VIOLATION,60.0,True,3
CONCEALED CARRY LICENSE VIOLATION,61.0,False,1
CONCEALED CARRY LICENSE VIOLATION,61.0,True,8
CONCEALED CARRY LICENSE VIOLATION,62.0,True,1
CONCEALED CARRY LICENSE VIOLATION,63.0,True,9
CONCEALED CARRY LICENSE VIOLATION,64.0,True,2
CONCEALED CARRY LICENSE VIOLATION,65.0,True,2
CONCEALED CARRY LICENSE VIOLATION,66.0,True,8
CONCEALED CARRY LICENSE VIOLATION,67.0,False,1
CONCEALED CARRY LICENSE VIOLATION,67.0,True,55
CONCEALED CARRY LICENSE VIOLATION,68.0,False,3
CONCEALED CARRY LICENSE VIOLATION,68.0,True,44
CONCEALED CARRY LICENSE VIOLATION,69.0,True,23
CONCEALED CARRY LICENSE VIOLATION,70.0,True,1
CONCEALED CARRY LICENSE VIOLATION,71.0,False,3
CONCEALED CARRY LICENSE VIOLATION,71.0,True,33
CONCEALED CARRY LICENSE VIOLATION,72.0,True,3
CONCEALED CARRY LICENSE VIOLATION,73.0,True,10
CONCEALED CARRY LICENSE VIOLATION,74.0,True,2
CONCEALED CARRY LICENSE VIOLATION,75.0,False,1
CONCEALED CARRY LICENSE VIOLATION,75.0,True,5
CONCEALED CARRY LICENSE VIOLATION,76.0,False,6
CONCEALED CARRY LICENSE VIOLATION,76.0,True,238
CONCEALED CARRY LICENSE VIOLATION,77.0,True,1
CRIM SEXUAL ASSAULT,0.0,False,1
CRIM SEXUAL ASSAULT,1.0,False,350
CRIM SEXUAL ASSAULT,1.0,True,68
CRIM SEXUAL ASSAULT,2.0,False,221
CRIM SEXUAL ASSAULT,2.0,True,43
CRIM SEXUAL ASSAULT,3.0,False,411
CRIM SEXUAL ASSAULT,3.0,True,48
CRIM SEXUAL ASSAULT,4.0,False,146
CRIM SEXUAL ASSAULT,4.0,True,23
CRIM SEXUAL ASSAULT,5.0,False,106
CRIM SEXUAL ASSAULT,5.0,True,18
CRIM SEXUAL ASSAULT,6.0,False,483
CRIM SEXUAL ASSAULT,6.0,True,64
CRIM SEXUAL ASSAULT,7.0,False,260
CRIM SEXUAL ASSAULT,7.0,True,40
CRIM SEXUAL ASSAULT,8.0,False,671
CRIM SEXUAL ASSAULT,8.0,True,68
CRIM SEXUAL ASSAULT,9.0,False,15
CRIM SEXUAL ASSAULT,9.0,True,3
CRIM SEXUAL ASSAULT,10.0,False,73
CRIM SEXUAL ASSAULT,10.0,True,14
CRIM SEXUAL ASSAULT,11.0,False,45
CRIM SEXUAL ASSAULT,11.0,True,8
CRIM SEXUAL ASSAULT,12.0,False,18
CRIM SEXUAL ASSAULT,12.0,True,5
CRIM SEXUAL ASSAULT,13.0,False,64
CRIM SEXUAL ASSAULT,13.0,True,10
CRIM SEXUAL ASSAULT,14.0,False,166
CRIM SEXUAL ASSAULT,14.0,True,54
CRIM SEXUAL ASSAULT,15.0,False,195
CRIM SEXUAL ASSAULT,15.0,True,39
CRIM SEXUAL ASSAULT,16.0,False,214
CRIM SEXUAL ASSAULT,16.0,True,53
CRIM SEXUAL ASSAULT,17.0,False,74
CRIM SEXUAL ASSAULT,17.0,True,17
CRIM SEXUAL ASSAULT,18.0,False,22
CRIM SEXUAL ASSAULT,18.0,True,14
CRIM SEXUAL ASSAULT,19.0,False,324
CRIM SEXUAL ASSAULT,19.0,True,110
CRIM SEXUAL ASSAULT,20.0,False,120
CRIM SEXUAL ASSAULT,20.0,True,33
CRIM SEXUAL ASSAULT,21.0,False,174
CRIM SEXUAL ASSAULT,21.0,True,52
CRIM SEXUAL ASSAULT,22.0,False,384
CRIM SEXUAL ASSAULT,22.0,True,84
CRIM SEXUAL ASSAULT,23.0,False,587
CRIM SEXUAL ASSAULT,23.0,True,115
CRIM SEXUAL ASSAULT,24.0,False,468
CRIM SEXUAL ASSAULT,24.0,True,85
CRIM SEXUAL ASSAULT,25.0,False,1388
CRIM SEXUAL ASSAULT,25.0,True,240
CRIM SEXUAL ASSAULT,26.0,False,353
CRIM SEXUAL ASSAULT,26.0,True,52
CRIM SEXUAL ASSAULT,27.0,False,333
CRIM SEXUAL ASSAULT,27.0,True,51
CRIM SEXUAL ASSAULT,28.0,False,548
CRIM SEXUAL ASSAULT,28.0,True,70
CRIM SEXUAL ASSAULT,29.0,False,614
CRIM SEXUAL ASSAULT,29.0,True,93
CRIM SEXUAL ASSAULT,30.0,False,329
CRIM SEXUAL ASSAULT,30.0,True,80
CRIM SEXUAL ASSAULT,31.0,False,157
CRIM SEXUAL ASSAULT,31.0,True,44
CRIM SEXUAL ASSAULT,32.0,False,283
CRIM SEXUAL ASSAULT,32.0,True,31
CRIM SEXUAL ASSAULT,33.0,False,102
CRIM SEXUAL ASSAULT,33.0,True,8
CRIM SEXUAL ASSAULT,34.0,False,38
CRIM SEXUAL ASSAULT,34.0,True,3
CRIM SEXUAL ASSAULT,35.0,False,229
CRIM SEXUAL ASSAULT,35.0,True,22
CRIM SEXUAL ASSAULT,36.0,False,50
CRIM SEXUAL ASSAULT,36.0,True,11
CRIM SEXUAL ASSAULT,37.0,False,73
CRIM SEXUAL ASSAULT,37.0,True,11
CRIM SEXUAL ASSAULT,38.0,False,309
CRIM SEXUAL ASSAULT,38.0,True,53
CRIM SEXUAL ASSAULT,39.0,False,132
